"species","dataSource","countryCode","stateProvince","year","individualCount","coordinateUncertaintyInMeters","taxonRank","gbifID","ID","decimalLongitude","decimalLatitude"
"Picea rubens","GBIF","USA",NA,"1966","NA","NA","SPECIES",3331181607,244,-76.2086,40.0856
"Picea rubens","GBIF","USA",NA,"1997","NA","657","SPECIES",4095544321,261,-86.6981,41.2595
"Picea rubens","GBIF","USA",NA,"1967","NA","NA","SPECIES",3331183373,243,-76.3335,40.039
"Picea rubens","GBIF","USA",NA,"2006","NA","10","SPECIES",3331192991,241,-76.3506,39.9996
"Picea rubens","GBIF","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,5429,-78.6506,40.317
"Picea rubens","GBIF","USA","Pennsylvania","NA","NA","NA","SPECIES",NA,5430,-78.6331,40.3198
"Picea rubens","FIA","USA","Maryland","NA","NA","NA","SPECIES",NA,3650,-77.8053,39.6668
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5718,-78.9383,39.7061
"Picea rubens","GBIF","USA",NA,"1974","NA","NA","SPECIES",4077990354,274,-79.1778,39.6958
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5732,-79.0938,39.6598
"Picea rubens","GBIF","USA","Maryland","NA","NA","NA","SPECIES",NA,5438,-79.0832,39.599
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5722,-79.2802,39.5629
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5710,-79.4812,39.5341
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5720,-79.2781,39.5054
"Picea rubens","GBIF","USA",NA,"1940","NA","878","SPECIES",2451545388,260,-122.257,37.8041
"Picea rubens","FIA","USA","Maryland","NA","NA","NA","SPECIES",NA,1173,-79.3886,39.4723
"Picea rubens","GBIF","USA",NA,"1978","NA","250","SPECIES",3395243691,278,-78.1003,39.232
"Picea rubens","FIA","USA","Maryland","NA","NA","NA","SPECIES",NA,3736,-79.472,39.3612
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1143,-79.6697,39.2308
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1196,-79.5405,39.1775
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1131,-79.3113,39.1334
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5501,-79.5861,39.1186
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5500,-79.5848,39.1185
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1086,-79.4481,39.1062
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1168,-79.4444,39.1019
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5502,-79.5814,39.116
"Picea rubens","GBIF","USA",NA,"2008","NA","NA","SPECIES",1929599605,272,-79.4498,39.0917
"Picea rubens","GBIF","USA",NA,"2009","NA","150","SPECIES",3331199171,268,-79.3002,39.0676
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1122,-79.823,39.126
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3732,-79.6866,39.095
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1186,-79.6838,39.1012
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5716,-79.3111,39.0454
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1169,-79.5156,39.0701
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3756,-79.3561,39.0451
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1200,-79.5276,39.056
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1090,-79.4746,39.0406
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1119,-79.4681,39.0455
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1104,-79.4116,39.0143
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5715,-79.3277,39.0047
"Picea rubens","GBIF","USA",NA,"2015","NA","10","SPECIES",3331194830,269,-79.4671,39.0158
"Picea rubens","GBIF","USA",NA,"2006","NA","NA","SPECIES",574870391,267,-79.4519,39.0172
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3753,-79.6309,39.0286
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1108,-79.41,39.0026
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3757,-79.6294,39.0216
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5714,-79.3339,38.9808
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1105,-79.6738,39.0172
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5712,-79.342,38.9713
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2710,-79.3975,38.9213
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3002,-79.3968,38.9118
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1277,-79.6895,38.945
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5730,-79.6662,38.942
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5728,-79.687,38.9368
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5729,-79.6806,38.9353
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3112,-79.4461,38.8963
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2719,-79.4357,38.8918
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3145,-79.4905,38.7873
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2810,-79.478,38.7789
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3776,-79.7897,38.7837
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5217,-79.514,38.7482
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3838,-79.7924,38.779
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3837,-79.839,38.7612
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,388,-79.7666,38.746
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3820,-79.7338,38.7476
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3852,-79.7152,38.742
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5313,-79.5153,38.7114
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2967,-79.5091,38.7171
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3773,-79.8462,38.743
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5606,-79.5411,38.695
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5607,-79.5338,38.6989
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5605,-79.544,38.6894
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5604,-79.535,38.6913
"Picea rubens","GBIF","USA",NA,"1969","NA","NA","SPECIES",3331190774,279,-78.32,38.5161
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1290,-79.616,38.6869
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3802,-79.8413,38.7091
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1269,-79.6125,38.6829
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1253,-79.7302,38.685
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3832,-79.8859,38.6955
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3856,-79.7303,38.6808
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4886,-79.8129,38.6741
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4737,-79.7714,38.649
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4609,-79.8162,38.6447
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1228,-79.8975,38.6485
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4974,-79.7292,38.625
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2617,-79.6521,38.614
"Picea rubens","GBIF","USA",NA,"1978","NA","NA","SPECIES",2234304845,271,-79.85,38.6333
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5735,-79.8333,38.6333
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5039,-79.7286,38.6154
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2598,-79.6595,38.6106
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5564,-79.8424,38.6193
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5726,-79.4923,38.5707
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5563,-79.8956,38.6193
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1273,-79.8452,38.6171
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5727,-79.4948,38.5646
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5767,-79.8,38.6
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4792,-79.7588,38.5957
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4976,-79.7465,38.5926
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5028,-79.7341,38.5887
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1212,-79.8569,38.5925
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5013,-79.7284,38.5789
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3783,-80.1279,38.6249
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3778,-79.9084,38.5961
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3862,-79.9048,38.5915
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1227,-79.8614,38.5841
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,3329,-79.6382,38.5628
"Picea rubens","GBIF","USA",NA,"2008","NA","NA","SPECIES",1929507061,273,-79.9065,38.5811
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1252,-79.8844,38.5779
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1254,-79.9314,38.5662
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,1217,-79.9303,38.5612
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4457,-79.6816,38.5214
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4687,-79.6835,38.5129
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4767,-79.9073,38.5224
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,498,-79.9102,38.5091
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,5009,-78.8022,38.3627
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5488,-79.7229,38.4766
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5490,-79.717,38.477
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3308,-79.934,38.4888
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2574,-79.8953,38.4866
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3309,-79.9379,38.4792
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,474,-79.9932,38.4566
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3855,-80.1526,38.47
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2205,-79.9405,38.4403
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2428,-79.9337,38.4398
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5119,-80.2117,38.4717
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4935,-80.1037,38.4465
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4996,-80.099,38.4449
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2890,-80.2298,38.4269
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4853,-79.8738,38.3783
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4736,-79.87,38.3659
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2154,-80.2001,38.3854
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2560,-80.1933,38.3855
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2169,-80.1709,38.3681
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4401,-80.1476,38.3518
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5672,-80.162,38.3466
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5669,-80.1541,38.334
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5668,-80.1541,38.3266
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2229,-80.286,38.3142
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2208,-80.2798,38.3126
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2339,-80.2369,38.3101
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2454,-80.2493,38.3029
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2109,-80.2357,38.3045
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4511,-80.2768,38.2875
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2546,-80.2604,38.2831
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,3314,-80.3764,38.2968
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5000,-80.3276,38.291
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2670,-80.3281,38.2816
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5090,-80.3682,38.2659
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4711,-80.3232,38.2502
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2480,-80.3464,38.2327
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2577,-80.2931,38.2323
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4757,-80.2051,38.2102
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2660,-80.348,38.2173
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4577,-80.3328,38.2072
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,2395,-80.3202,38.2006
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5518,-80.2723,38.2013
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5519,-80.2708,38.1985
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5514,-80.2709,38.1888
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,4438,-80.2729,38.1839
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5199,-80.4694,38.1641
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5332,-80.4658,38.1565
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5151,-80.3934,38.1393
"Picea rubens","FIA","USA","West Virginia","NA","NA","NA","SPECIES",NA,5244,-80.449,38.1152
"Picea rubens","GBIF","USA",NA,"2015","NA","NA","SPECIES",1899882373,283,-80.5217,37.3757
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,1709,-81.8884,36.9334
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,3338,-81.4953,36.6827
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5625,-81.506,36.6723
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,3352,-81.4594,36.6675
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5626,-81.5169,36.6625
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5628,-81.5401,36.6563
"Picea rubens","GBIF","USA",NA,"2008","NA","NA","SPECIES",3496967865,275,-81.498,36.6523
"Picea rubens","GBIF","USA",NA,"1892","NA","NA","SPECIES",1020039451,285,-81.5167,36.65
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,581,-81.5855,36.6433
"Picea rubens","GBIF","USA",NA,"1892","NA","NA","SPECIES",1928507376,282,-81.6092,36.6351
"Picea rubens","GBIF","USA",NA,"1956","NA","519","SPECIES",2234511195,281,-81.6048,36.6384
"Picea rubens","GBIF","USA",NA,"2008","NA","NA","SPECIES",3496967707,276,-81.4977,36.6241
"Picea rubens","GBIF","USA",NA,"1892","NA","NA","SPECIES",1020039494,284,-81.6,36.6333
"Picea rubens","FIA","USA","Virginia","NA","NA","NA","SPECIES",NA,542,-81.5614,36.6076
"Picea rubens","GBIF","USA",NA,"2018","NA","NA","SPECIES",1994889593,312,-81.7954,36.1239
"Picea rubens","GBIF","USA",NA,"2010","NA","NA","SPECIES",1228031208,319,-81.8325,36.0944
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,3099,-82.2839,36.1379
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5559,-81.8376,36.0902
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,427,-81.8334,36.0865
"Picea rubens","GBIF","USA",NA,"1956","NA","505","SPECIES",2234512910,289,-82.1221,36.1046
"Picea rubens","GBIF","USA",NA,"2011","NA","NA","SPECIES",789991043,286,-82.1017,36.1056
"Picea rubens","GBIF","USA",NA,"NA","NA","NA","SPECIES",1928522620,317,-81.8704,36.0665
"Picea rubens","GBIF","USA",NA,"1956","NA","859","SPECIES",2234597003,310,-82.1454,36.0932
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,1171,-82.2664,35.8376
"Picea rubens","GBIF","USA",NA,"1956","NA","301","SPECIES",2234597918,308,-82.2532,35.8101
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5524,-82.2591,35.7823
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5522,-82.2597,35.7811
"Picea rubens","GBIF","USA",NA,"2001","NA","NA","SPECIES",4073955465,294,-82.265,35.765
"Picea rubens","GBIF","USA",NA,"1970","NA","NA","SPECIES",1990231473,315,-82.2657,35.7648
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5635,-82.2508,35.7558
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5636,-82.2423,35.7546
"Picea rubens","GBIF","USA",NA,"1966","NA","NA","SPECIES",3496967706,296,-82.2764,35.7486
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5512,-82.2699,35.7557
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5637,-82.2402,35.7524
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,1156,-82.2881,35.7433
"Picea rubens","GBIF","USA",NA,"1966","NA","301","SPECIES",2234597254,309,-82.2782,35.7448
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,3735,-82.252,35.7394
"Picea rubens","GBIF","USA",NA,"1966","NA","NA","SPECIES",1020039440,320,-82.2833,35.7333
"Picea rubens","GBIF","USA",NA,"1956","NA","300","SPECIES",2234600006,306,-82.2915,35.7298
"Picea rubens","GBIF","USA","NA","NA","NA","NA","SPECIES",NA,5443,-82.28,35.73
"Picea rubens","GBIF","USA",NA,"1978","1","NA","SPECIES",1257720206,291,-83.551,35.8547
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,3672,-82.3185,35.716
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5768,-82.3,35.7
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,4117,-84.3543,35.8906
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1605,-83.516,35.7869
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1410,-83.5155,35.7773
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1914,-83.2532,35.7248
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,1088,-83.1407,35.7041
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,3754,-83.1333,35.7074
"Picea rubens","GBIF","USA",NA,"2007","NA","NA","SPECIES",3059681878,298,-83.2364,35.704
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1574,-83.3023,35.7058
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,1100,-83.211,35.6952
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,1147,-83.1924,35.6574
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1316,-83.3736,35.6637
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,2945,-83.3383,35.6601
"Picea rubens","FIA","USA","Tennessee","NA","NA","NA","SPECIES",NA,1603,-83.4612,35.6668
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,2885,-83.2893,35.6526
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5576,-83.2072,35.6192
"Picea rubens","GBIF","USA","North Carolina","NA","NA","NA","SPECIES",NA,5442,-82.7732,35.5762
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,5232,-83.2996,35.6263
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,2767,-83.3825,35.6262
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5680,-83.4687,35.613
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5679,-83.4528,35.6102
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5734,-83.45,35.6
"Picea rubens","FIA","USA","North Carolina","NA","NA","NA","SPECIES",NA,3126,-83.4207,35.5991
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5574,-83.1694,35.5703
"Picea rubens","Hybrid Index Database","NA",NA,"NA","NA","NA","SPECIES",NA,5769,-83.5,35.6
